,ID,LtrGrade,Department,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,ZIP,LAT,LNG,ProfID,DeptCat,ProfClassCount,ProfCount,AgeRange,AttendanceRange
0,18000007,C+,Business Management,77.13,2.23,ECO 110,Microeconomics,23,88.89,2,1,5,92126,32.908449,-117.14138,76,1,43,3.0,3,3
1,18000007,D,Integrated Core,63.0,2.23,INT 110,Critical Reasoning,23,50.0,2,1,5,92126,32.908449,-117.14138,29,3,17,2.0,3,1
2,18000007,C+,General Education,76.0,2.23,WRI 100,College Composition I,23,55.81,2,1,5,92126,32.908449,-117.14138,10,2,4,1.0,3,1
3,18000007,B+,General Education,87.0,2.23,MTH 100,College Algebra,23,60.0,2,1,5,92126,32.908449,-117.14138,57,2,31,3.0,3,1
4,18000007,A-,Business Management,92.39,2.25,MGT 315,Organizational Behavior,23,59.18,2,1,5,92126,32.908449,-117.14138,41,1,24,2.0,3,1
5,18000007,F,General Education,24.33,2.25,WRI 105,College Composition II,23,40.0,2,1,5,92126,32.908449,-117.14138,90,2,51,3.0,3,1
6,18000007,C,Business Management,74.87,2.25,MGT 320,HR and Talent Management,23,63.27,2,1,5,92126,32.908449,-117.14138,41,1,24,2.0,3,1
7,18000048,D+,Integrated Core,68.69,1.9,INT 100,Interdisciplinary Liberal Arts,18,62.22,3,0,2,90220,33.88151,-118.234451,25,3,14,2.0,1,1
8,18000048,B+,Kinesiology,88.24,1.9,KIN 200,Introduction to Kinesiology,18,78.13,3,0,2,90220,33.88151,-118.234451,77,4,44,3.0,1,2
9,18000048,C,General Education,75.4,1.9,WRI 100,College Composition I,18,68.89,3,0,2,90220,33.88151,-118.234451,90,2,51,3.0,1,1
10,2016000002,B+,Other,88.0,2.78,FRS 100,Freshman Seminar,20,100.0,2,1,1,92065,33.053005999999996,-116.850651,12,6,6,1.0,2,4
11,2016000002,C+,Integrated Core,78.0,2.78,INT 100,Interdisciplinary Studies,20,94.12,2,1,1,92065,33.053005999999996,-116.850651,28,3,16,2.0,2,4
12,2016000002,C,Business Management,74.0,2.78,MGT 100,Foundations of Business,20,100.0,2,1,1,92065,33.053005999999996,-116.850651,76,1,43,3.0,2,4
13,2016000002,A,General Education,93.82,2.78,WRI 100,College Composition I,20,96.15,2,1,1,92065,33.053005999999996,-116.850651,54,2,30,3.0,2,4
14,2016000002,B-,Business Management,81.76,2.78,ECO 115,Principles of Macroeconomics,20,100.0,2,1,1,92065,33.053005999999996,-116.850651,81,1,47,3.0,2,4
15,2016000002,C+,Business Management,76.49,3.25,ECO 110,Principles of Microeconomics,20,96.67,2,1,1,92065,33.053005999999996,-116.850651,17,1,9,1.0,2,4
16,2016000002,B-,Arts and Humanities,82.11,3.25,HIS 200,Special Topics: Civil War and Reconstruction Era,20,100.0,2,1,1,92065,33.053005999999996,-116.850651,12,0,6,1.0,2,4
17,2016000002,A,Integrated Core,93.1,3.25,INT 110,Critical Reasoning,20,93.1,2,1,1,92065,33.053005999999996,-116.850651,29,3,17,2.0,2,4
18,2016000002,A,General Education,96.35,3.25,WRI 105,College Composition II,20,94.12,2,1,1,92065,33.053005999999996,-116.850651,71,2,39,3.0,2,4
19,2016000002,C+,Business Management,78.38,2.72,ACC 220,Financial Accounting,20,96.55,2,1,1,92065,33.053005999999996,-116.850651,17,1,9,1.0,2,4
20,2016000002,A-,Integrated Core,90.75,2.72,INT 200,Classical Rhetoric,20,96.3,2,1,1,92065,33.053005999999996,-116.850651,25,3,14,2.0,2,4
21,2016000002,C+,General Education,79.34,2.72,SPA 100,Spanish I,20,100.0,2,1,1,92065,33.053005999999996,-116.850651,19,2,10,1.0,2,4
22,2016000002,A,Business Management,95.0,3.3,ACC 230,Managerial Accounting,20,100.0,2,1,1,92065,33.053005999999996,-116.850651,17,1,9,1.0,2,4
23,2016000002,A-,Integrated Core,92.38,3.3,INT 210,Western Civilization &amp; the Formation of Christendom,20,100.0,2,1,1,92065,33.053005999999996,-116.850651,20,3,11,1.0,2,4
24,2016000002,B,Business Management,83.0,3.3,MGT 315,Organizational Behavior,20,94.12,2,1,1,92065,33.053005999999996,-116.850651,89,1,50,3.0,2,4
25,2016000002,B-,General Education,80.0,3.3,SPA 105,Spanish II,20,100.0,2,1,1,92065,33.053005999999996,-116.850651,19,2,10,1.0,2,4
26,2016000002,A,Business Management,93.6,3.88,BUS 305,Business Law,20,93.33,2,1,1,92065,33.053005999999996,-116.850651,23,1,13,2.0,2,4
27,2016000002,A,General Education,96.55,3.88,COM 105,Oral Communication,20,96.0,2,1,1,92065,33.053005999999996,-116.850651,41,2,24,2.0,2,4
28,2016000002,A-,Integrated Core,91.05,3.88,INT 300,Ethics,20,80.0,2,1,1,92065,33.053005999999996,-116.850651,29,3,17,2.0,2,2
29,2016000002,A,Business Management,93.0,3.88,MGT 320,HR and Talent Management,20,95.92,2,1,1,92065,33.053005999999996,-116.850651,41,1,24,2.0,2,4
30,2016000002,A-,Business Management,90.04,3.88,MKT 320,Marketing Management,20,97.06,2,1,1,92065,33.053005999999996,-116.850651,22,1,12,2.0,2,4
31,2016000003,C-,Natural Sciences,70.0,1.64,BIO 105,Introductory Biology I and LAB,23,100.0,3,0,1,90260,33.88856,-118.35181299999999,6,5,3,1.0,3,4
32,2016000003,C,Natural Sciences,74.22,1.64,CHE 105,General Chemistry I and LAB,23,100.0,3,0,1,90260,33.88856,-118.35181299999999,31,5,18,2.0,3,4
33,2016000003,B-,Integrated Core,82.47,1.64,INT 200,Classical Rhetoric,23,88.24,3,0,1,90260,33.88856,-118.35181299999999,28,3,16,2.0,3,3
34,2016000003,F,Psychology,47.0,1.64,PSY 150,Introduction to Psychology,23,81.4,3,0,1,90260,33.88856,-118.35181299999999,80,7,46,3.0,3,3
35,2016000003,D,Arts and Humanities,64.69,1.08,HIS 200,Special Topics: Civil War and Reconstruction Era,23,85.71,3,0,1,90260,33.88856,-118.35181299999999,12,0,6,1.0,3,3
36,2016000003,0,General Education,0.0,1.08,THE 105,New Testament,23,85.71,3,0,1,90260,33.88856,-118.35181299999999,52,2,28,3.0,3,3
37,2016000003,F,Integrated Core,4.0,1.08,INT 210,Western Civilization &amp; the Formation of Christendom,23,65.63,3,0,1,90260,33.88856,-118.35181299999999,20,3,11,1.0,3,1
38,2016000003,A-,General Education,92.0,1.08,MTH 100,College Algebra,23,100.0,3,0,1,90260,33.88856,-118.35181299999999,67,2,37,3.0,3,4
39,2016000003,F,General Education,56.48,1.08,SPA 105,Spanish II,23,88.89,3,0,1,90260,33.88856,-118.35181299999999,19,2,10,1.0,3,3
40,2016000004,A,Business Management,96.0,4.0,ACC 220,Financial Accounting,27,95.83,2,1,1,92057,33.254619,-117.283341,17,1,9,1.0,3,4
41,2016000004,A,Business Management,100.0,4.0,ECO 115,Principles of Macroeconomics,27,100.0,2,1,1,92057,33.254619,-117.283341,81,1,47,3.0,3,4
42,2016000004,A,Integrated Core,93.0,4.0,INT 300,Ethics,27,90.24,2,1,1,92057,33.254619,-117.283341,29,3,17,2.0,3,4
43,2016000004,A,Business Management,93.0,4.0,MGT 100,Foundations of Business,27,82.35,2,1,1,92057,33.254619,-117.283341,76,1,43,3.0,3,3
44,2016000004,A,Arts and Humanities,94.5,4.0,LIT 200,Intro to Literature &amp; Creative Writing,27,87.1,2,1,1,92057,33.254619,-117.283341,54,0,30,3.0,3,3
45,2016000004,A,Business Management,94.63,3.86,ACC 230,Managerial Accounting,27,100.0,2,1,1,92057,33.254619,-117.283341,17,1,9,1.0,3,4
46,2016000004,A-,Business Management,90.07,3.86,BUS 498,Advanced Reading in Business,27,100.0,2,1,1,92057,33.254619,-117.283341,76,1,43,3.0,3,4
47,2016000004,A-,Business Management,90.9,3.86,MGT 420,Global Business Environment,27,100.0,2,1,1,92057,33.254619,-117.283341,76,1,43,3.0,3,4
48,2016000004,A,Business Management,93.11,3.86,MGT 480,Strategic Management,27,81.25,2,1,1,92057,33.254619,-117.283341,0,1,0,,3,3
49,2016000004,A,Business Management,93.33,3.94,MGT 210,Quantitative Business Analysis,27,96.67,2,1,1,92057,33.254619,-117.283341,15,1,7,1.0,3,4
50,2016000004,A-,Business Management,92.4,3.94,MKT 320,Principles of Marketing,27,100.0,2,1,1,92057,33.254619,-117.283341,0,1,0,,3,4
51,2016000004,A,General Education,93.62,3.94,THE 100,Orthodox Christianity,27,82.76,2,1,1,92057,33.254619,-117.283341,83,2,49,3.0,3,3
52,2016000004,A,General Education,93.23,3.94,WRI 105,College Composition II,27,80.0,2,1,1,92057,33.254619,-117.283341,10,2,4,1.0,3,2
53,2016000004,0,General Education,0.0,3.94,BIO 100,Natural World: Biology,27,100.0,2,1,1,92057,33.254619,-117.283341,31,2,18,2.0,3,4
54,2016000004,A,Integrated Core,97.43,3.94,INT 200,Classical Rhetoric,27,77.78,2,1,1,92057,33.254619,-117.283341,25,3,14,2.0,3,2
55,2016000004,B+,Business Management,87.0,3.58,MGT 320,HR and Talent Management,27,85.29,2,1,1,92057,33.254619,-117.283341,89,1,50,3.0,3,3
56,2016000004,A,Business Management,94.0,3.58,BUS 499,Senior Capstone,27,100.0,2,1,1,92057,33.254619,-117.283341,89,1,50,3.0,3,4
57,2016000004,A,Integrated Core,100.0,3.58,INT 310,Modern European Thought &amp; Culture,27,83.33,2,1,1,92057,33.254619,-117.283341,28,3,16,2.0,3,3
58,2016000004,A-,General Education,91.56,3.7,BIO 100,Natural World: Biology,27,61.29,2,1,1,92057,33.254619,-117.283341,77,2,44,3.0,3,1
59,2016000005,C+,Natural Sciences,77.45,3.13,CHE 105,General Chemistry I and LAB,24,100.0,3,0,1,90304,33.937886,-118.35855900000001,31,5,18,2.0,3,4
60,2016000005,A,Integrated Core,93.0,3.13,INT 300,Ethics,24,92.68,3,0,1,90304,33.937886,-118.35855900000001,29,3,17,2.0,3,4
61,2016000005,C+,Kinesiology,79.1,3.13,KIN 100,Fundamentals of Nutrition,24,96.67,3,0,1,90304,33.937886,-118.35855900000001,40,4,23,2.0,3,4
62,2016000005,A,General Education,95.14,3.13,THE 100,Orthodox Christianity,24,96.67,3,0,1,90304,33.937886,-118.35855900000001,83,2,49,3.0,3,4
63,2016000005,F,Natural Sciences,57.63,1.82,BIO 110,Introductory Biology II and LAB,24,87.04,3,0,1,90304,33.937886,-118.35855900000001,6,5,3,1.0,3,3
64,2016000005,C+,Kinesiology,78.71,1.82,KIN 300,Applied Kinesiology,24,82.76,3,0,1,90304,33.937886,-118.35855900000001,40,4,23,2.0,3,3
65,2016000005,C-,General Education,70.0,1.82,THE 105,New Testament,24,100.0,3,0,1,90304,33.937886,-118.35855900000001,52,2,28,3.0,3,4
66,2016000005,A,General Education,114.44,1.82,WRI 105,College Composition II,24,94.12,3,0,1,90304,33.937886,-118.35855900000001,71,2,39,3.0,3,4
67,2016000005,C-,Integrated Core,72.02,1.82,INT 310,Modern European Thought &amp; Culture,24,75.0,3,0,1,90304,33.937886,-118.35855900000001,28,3,16,2.0,3,2
68,2016000005,C,General Education,75.98,2.18,ECO 100,Introduction to Economics,24,96.55,3,0,1,90304,33.937886,-118.35855900000001,17,2,9,1.0,3,4
69,2016000005,B-,Kinesiology,82.0,2.18,KIN 315,Nutrition for Health &amp; Exercise Performance,24,100.0,3,0,1,90304,33.937886,-118.35855900000001,77,4,44,3.0,3,4
70,2016000005,C+,Kinesiology,78.88,2.18,KIN 325,Motor Control &amp; Learning,24,96.3,3,0,1,90304,33.937886,-118.35855900000001,40,4,23,2.0,3,4
71,2016000005,C-,Kinesiology,72.79,2.18,KIN 350,Measurments and Evaluation in Kinesiology,24,78.57,3,0,1,90304,33.937886,-118.35855900000001,50,4,26,2.0,3,2
72,2016000005,A-,Natural Sciences,92.0,2.99,BIO 310,Human Physiology and Anatomy II,24,92.86,3,0,1,90304,33.937886,-118.35855900000001,73,5,41,3.0,3,4
73,2016000005,B,Kinesiology,84.0,2.99,KIN 240,Exercise Physiology and LAB,24,100.0,3,0,1,90304,33.937886,-118.35855900000001,50,4,26,2.0,3,4
74,2016000005,C,Kinesiology,75.0,2.99,KIN 370,Health and Fitness Across the Lifespan,24,93.18,3,0,1,90304,33.937886,-118.35855900000001,40,4,23,2.0,3,4
75,2016000005,C+,Kinesiology,76.0,2.99,KIN 380,Socio-Phychological Aspects of Sport &amp; Physical Activity,24,100.0,3,0,1,90304,33.937886,-118.35855900000001,40,4,23,2.0,3,4
76,2016000005,B,Kinesiology,84.31,3.67,KIN 340,Principles of Health Promotion,24,71.88,3,0,1,90304,33.937886,-118.35855900000001,66,4,36,3.0,3,2
77,2016000005,A,Kinesiology,99.0,3.67,KIN 490,Research Methods I,24,100.0,3,0,1,90304,33.937886,-118.35855900000001,40,4,23,2.0,3,4
78,2016000006,B,Other,83.0,2.49,FRS 100,Freshman Seminar,20,100.0,2,1,4,92530,33.649528000000004,-117.376774,12,6,6,1.0,2,4
79,2016000006,C-,Integrated Core,72.4,2.49,INT 100,Interdisciplinary Studies,20,100.0,2,1,4,92530,33.649528000000004,-117.376774,28,3,16,2.0,2,4
80,2016000006,A,General Education,93.0,2.49,WRI 090,Intermediate Composition,20,100.0,2,1,4,92530,33.649528000000004,-117.376774,54,2,30,3.0,2,4
81,2016000006,0,Natural Sciences,0.0,2.49,BIO 105,Introductory Biology I and LAB,20,94.44,2,1,4,92530,33.649528000000004,-117.376774,6,5,3,1.0,2,4
82,2016000006,D-,Natural Sciences,60.36,2.49,CHE 105,General Chemistry I and LAB,20,100.0,2,1,4,92530,33.649528000000004,-117.376774,31,5,18,2.0,2,4
83,2016000006,B-,Arts and Humanities,81.67,2.78,ART 100,Intro to Studio Art &amp; Art History,20,100.0,2,1,4,92530,33.649528000000004,-117.376774,39,0,22,2.0,2,4
84,2016000006,C-,Arts and Humanities,71.0,2.78,HIS 200,Special Topics: Civil War and Reconstruction Era,20,94.29,2,1,4,92530,33.649528000000004,-117.376774,12,0,6,1.0,2,4
85,2016000006,B-,Integrated Core,81.83,2.78,INT 110,Critical Reasoning,20,89.66,2,1,4,92530,33.649528000000004,-117.376774,29,3,17,2.0,2,3
86,2016000006,0,General Education,0.0,2.78,MTH 100,College Algebra,20,100.0,2,1,4,92530,33.649528000000004,-117.376774,67,2,37,3.0,2,4
87,2016000006,A,General Education,100.5,2.78,WRI 100,College Composition I,20,90.48,2,1,4,92530,33.649528000000004,-117.376774,71,2,39,3.0,2,4
88,2016000008,B-,Other,80.0,2.48,FRS 100,Freshman Seminar,21,93.75,3,1,1,92843,33.763905,-117.93138200000001,12,6,6,1.0,2,4
89,2016000008,C-,Integrated Core,72.22,2.48,INT 100,Interdisciplinary Studies,21,88.24,3,1,1,92843,33.763905,-117.93138200000001,28,3,16,2.0,2,3
90,2016000008,D-,General Education,60.75,2.48,WRI 100,College Composition I,21,80.77,3,1,1,92843,33.763905,-117.93138200000001,54,2,30,3.0,2,3
91,2016000008,C+,Natural Sciences,79.0,2.48,BIO 105,Introductory Biology I and LAB,21,93.75,3,1,1,92843,33.763905,-117.93138200000001,6,5,3,1.0,2,4
92,2016000008,A,General Education,96.0,2.48,THE 100,Orthodox Christianity,21,86.67,3,1,1,92843,33.763905,-117.93138200000001,83,2,49,3.0,2,3
93,2016000008,F,Natural Sciences,52.68,1.62,BIO 110,Introductory Biology II and LAB,21,90.74,3,1,1,92843,33.763905,-117.93138200000001,6,5,3,1.0,2,4
94,2016000008,C-,Integrated Core,70.14,1.62,INT 110,Critical Reasoning,21,84.38,3,1,1,92843,33.763905,-117.93138200000001,29,3,17,2.0,2,3
95,2016000008,B,Kinesiology,83.31,1.62,KIN 150,Intro to Athletic Training,21,93.75,3,1,1,92843,33.763905,-117.93138200000001,51,4,27,3.0,2,4
96,2016000008,C+,General Education,77.1,1.62,MTH 105,Introduction to Statistics,21,97.22,3,1,1,92843,33.763905,-117.93138200000001,15,2,7,1.0,2,4
97,2016000008,0,General Education,0.0,1.62,THE 105,New Testament,21,85.71,3,1,1,92843,33.763905,-117.93138200000001,52,2,28,3.0,2,3
98,2016000011,A,Arts and Humanities,107.0,4.0,HIS 100,Introduction to Historical Study,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,20,0,11,1.0,3,4
99,2016000011,A,Integrated Core,96.0,4.0,INT 300,Ethics,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,29,3,17,2.0,3,4
100,2016000011,A,Arts and Humanities,100.0,4.0,MUS 205,Chorale,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,75,0,42,3.0,3,4
101,2016000011,A,General Education,97.0,4.0,THE 100,Orthodox Christianity,26,93.33,3,1,1,92501,33.99504,-117.37318400000001,83,2,49,3.0,3,4
102,2016000011,A,Arts and Humanities,95.35,4.0,LIT 200,Intro to Literature &amp; Creative Writing,26,96.77,3,1,1,92501,33.99504,-117.37318400000001,54,0,30,3.0,3,4
103,2016000011,A,Arts and Humanities,93.0,4.0,MUS 300,Music Theory I,26,93.75,3,1,1,92501,33.99504,-117.37318400000001,75,0,42,3.0,3,4
104,2016000011,B-,Arts and Humanities,80.1,3.63,HUM 305,Literature in History,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,28,0,16,2.0,3,4
105,2016000011,0,General Education,0.0,3.63,THE 105,New Testament,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,52,2,28,3.0,3,4
106,2016000011,A-,Integrated Core,91.93,3.63,INT 110,Critical Reasoning,26,96.55,3,1,1,92501,33.99504,-117.37318400000001,29,3,17,2.0,3,4
107,2016000011,A,Arts and Humanities,100.0,3.63,MUS 060,Piano Proficiency,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,75,0,42,3.0,3,4
108,2016000011,A,Arts and Humanities,106.87,3.63,MUS 200,Intro to Music Listening and Performance,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,75,0,42,3.0,3,4
109,2016000011,A,Arts and Humanities,97.99,3.63,MUS 305,Western Music History,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,75,0,42,3.0,3,4
110,2016000011,B-,Integrated Core,81.5,3.54,INT 350,"The American Experiment in Politics, Culture &amp; Religion",26,93.75,3,1,1,92501,33.99504,-117.37318400000001,52,3,28,3.0,3,4
111,2016000011,0,Arts and Humanities,0.0,3.54,MUS 201,Orthodox Church Music,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,75,0,42,3.0,3,4
112,2016000011,A,Arts and Humanities,99.12,3.54,MUS 310,Contemporary Composition,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,75,0,42,3.0,3,4
113,2016000011,A,Arts and Humanities,99.05,3.54,MUS 315,World Music,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,75,0,42,3.0,3,4
114,2016000011,B,Arts and Humanities,83.0,3.54,HUM 310,"Word, Image, Song",26,96.43,3,1,1,92501,33.99504,-117.37318400000001,28,0,16,2.0,3,4
115,2016000011,B,Arts and Humanities,84.0,3.2,HUM 400,Becoming Human,26,91.67,3,1,1,92501,33.99504,-117.37318400000001,28,0,16,2.0,3,4
116,2016000011,A,Arts and Humanities,93.8,3.2,MUS 400,Special Topics,26,100.0,3,1,1,92501,33.99504,-117.37318400000001,72,0,40,3.0,3,4
117,2016000011,C+,General Education,76.0,3.2,MTH 100,College Algebra,26,96.67,3,1,1,92501,33.99504,-117.37318400000001,57,2,31,3.0,3,4
118,2016000011,A,Arts and Humanities,108.33,3.2,ART 100,Intro to Studio Art &amp; Art History,26,95.24,3,1,1,92501,33.99504,-117.37318400000001,39,0,22,2.0,3,4
119,2016000012,C+,Other,77.0,2.41,FRS 100,Freshman Seminar,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,12,6,6,1.0,2,4
120,2016000012,C,Integrated Core,74.0,2.41,INT 100,Interdisciplinary Studies,20,97.06,2,1,1,92056,33.201242,-117.29698400000001,28,3,16,2.0,2,4
121,2016000012,D,Business Management,64.25,2.41,MGT 100,Foundations of Business,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,76,1,43,3.0,2,4
122,2016000012,A-,General Education,91.59,2.41,WRI 100,College Composition I,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,54,2,30,3.0,2,4
123,2016000012,B-,Business Management,82.74,2.41,ECO 115,Principles of Macroeconomics,20,96.67,2,1,1,92056,33.201242,-117.29698400000001,81,1,47,3.0,2,4
124,2016000012,B-,Business Management,82.3,2.66,ECO 110,Principles of Microeconomics,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,17,1,9,1.0,2,4
125,2016000012,C+,Integrated Core,77.59,2.66,INT 110,Critical Reasoning,20,96.55,2,1,1,92056,33.201242,-117.29698400000001,29,3,17,2.0,2,4
126,2016000012,D+,General Education,66.0,2.66,MTH 105,Introduction to Statistics,20,94.44,2,1,1,92056,33.201242,-117.29698400000001,15,2,7,1.0,2,4
127,2016000012,A-,General Education,92.94,2.66,WRI 105,College Composition II,20,82.35,2,1,1,92056,33.201242,-117.29698400000001,71,2,39,3.0,2,3
128,2016000012,B+,Arts and Humanities,86.54,2.66,HIS 200,Special Topics: Civil War and Reconstruction Era,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,12,0,6,1.0,2,4
129,2016000012,C,Business Management,75.19,2.67,ACC 220,Financial Accounting,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,17,1,9,1.0,2,4
130,2016000012,B,Integrated Core,85.42,2.67,INT 200,Classical Rhetoric,20,96.3,2,1,1,92056,33.201242,-117.29698400000001,25,3,14,2.0,2,4
131,2016000012,B,Business Management,83.27,2.67,MGT 210,Quantitative Business Analysis,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,15,1,7,1.0,2,4
132,2016000012,B-,Business Management,80.0,3.02,ACC 230,Managerial Accounting,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,17,1,9,1.0,2,4
133,2016000012,A-,General Education,90.0,3.02,CHE 100,Natural World: Chemistry,20,93.1,2,1,1,92056,33.201242,-117.29698400000001,63,2,34,3.0,2,4
134,2016000012,B+,Integrated Core,86.0,3.02,INT 210,Western Civilization &amp; the Formation of Christendom,20,97.83,2,1,1,92056,33.201242,-117.29698400000001,20,3,11,1.0,2,4
135,2016000012,B-,Business Management,80.8,3.02,MGT 315,Organizational Behavior,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,89,1,50,3.0,2,4
136,2016000012,B-,Business Management,81.0,3.02,BUS 310,Leadership and Business Ethics,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,44,1,25,2.0,2,4
137,2016000012,B-,General Education,80.49,3.0,ASL 100,American Sign Language I,20,92.86,2,1,1,92056,33.201242,-117.29698400000001,82,2,48,3.0,2,4
138,2016000012,B-,General Education,80.0,3.0,BIO 100,Natural World: Biology,20,96.77,2,1,1,92056,33.201242,-117.29698400000001,77,2,44,3.0,2,4
139,2016000012,B,Business Management,84.53,3.0,BUS 305,Business Law,20,90.0,2,1,1,92056,33.201242,-117.29698400000001,23,1,13,2.0,2,3
140,2016000012,B-,Integrated Core,81.16,3.0,INT 300,Ethics,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,29,3,17,2.0,2,4
141,2016000012,A,Business Management,97.38,3.0,MGT 320,HR and Talent Management,20,100.0,2,1,1,92056,33.201242,-117.29698400000001,41,1,24,2.0,2,4
142,2016000013,A,Natural Sciences,97.09,3.55,BIO 105,Introductory Biology I and LAB,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,6,5,3,1.0,3,4
143,2016000013,B+,Natural Sciences,89.0,3.55,CHE 105,General Chemistry I and LAB,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,31,5,18,2.0,3,4
144,2016000013,B,Natural Sciences,83.0,3.55,PHY 105,Physics I and LAB,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,31,5,18,2.0,3,4
145,2016000013,A-,Natural Sciences,90.9,3.66,BIO 110,Introductory Biology II and LAB,22,98.15,3,1,1,85142,33.19999,-111.63629399999999,6,5,3,1.0,3,4
146,2016000013,B+,Natural Sciences,88.0,3.66,CHE 110,General Chemistry II and LAB,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,31,5,18,2.0,3,4
147,2016000013,A,Natural Sciences,99.0,3.66,MTH 210,Calculus II,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,67,5,37,3.0,3,4
148,2016000013,A-,Natural Sciences,91.5,3.66,PHY 110,Physics II and LAB,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,31,5,18,2.0,3,4
149,2016000013,A-,General Education,91.0,3.66,THE 105,New Testament,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,52,2,28,3.0,3,4
150,2016000013,P+,Natural Sciences,100.0,3.66,BIO 390,Journal Club and Scientific Writing,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,31,5,18,2.0,3,4
151,2016000013,A-,Natural Sciences,91.18,3.93,CHE 300,Biochemistry I and LAB,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,53,5,29,3.0,3,4
152,2016000013,A,Integrated Core,94.55,3.93,INT 200,Classical Rhetoric,22,84.0,3,1,1,85142,33.19999,-111.63629399999999,25,3,14,2.0,3,3
153,2016000013,A,Integrated Core,93.47,3.93,INT 300,Ethics,22,96.43,3,1,1,85142,33.19999,-111.63629399999999,29,3,17,2.0,3,4
154,2016000013,A,General Education,94.29,3.93,THE 100,Orthodox Christianity,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,83,2,49,3.0,3,4
155,2016000013,A,Natural Sciences,97.03,3.93,BIO 430,Neuroscience,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,27,5,15,2.0,3,4
156,2016000013,A,Natural Sciences,94.0,3.84,BIO 225,Genetics and Genomes,22,88.37,3,1,1,85142,33.19999,-111.63629399999999,73,5,41,3.0,3,3
157,2016000013,A,Natural Sciences,93.0,3.84,CHE 301,Biochemistry II,22,100.0,3,1,1,85142,33.19999,-111.63629399999999,63,5,34,3.0,3,4
158,2016000013,A,Integrated Core,101.37,3.84,INT 310,Modern European Thought &amp; Culture,22,96.88,3,1,1,85142,33.19999,-111.63629399999999,28,3,16,2.0,3,4
159,2016000013,A,Natural Sciences,101.0,3.84,MTH 315,Biostatistics,22,93.33,3,1,1,85142,33.19999,-111.63629399999999,25,5,14,2.0,3,4
160,2016000013,B+,Natural Sciences,87.63,3.77,BIO 425,Cell Biology,22,95.65,3,1,1,85142,33.19999,-111.63629399999999,33,5,19,2.0,3,4
161,2016000013,A,Kinesiology,99.41,3.77,KIN 150,Intro to Athletic Training,22,90.7,3,1,1,85142,33.19999,-111.63629399999999,51,4,27,3.0,3,4
162,2016000016,B-,Other,82.0,2.79,FRS 100,Freshman Seminar,21,100.0,3,1,2,80018,39.688002000000004,-104.68974,12,6,6,1.0,2,4
163,2016000016,B+,Arts and Humanities,88.0,2.79,HIS 100,Introduction to Historical Study,21,96.88,3,1,2,80018,39.688002000000004,-104.68974,20,0,11,1.0,2,4
164,2016000016,C,Integrated Core,74.0,2.79,INT 100,Interdisciplinary Studies,21,91.18,3,1,2,80018,39.688002000000004,-104.68974,28,3,16,2.0,2,4
165,2016000016,A-,General Education,91.0,2.79,THE 100,Orthodox Christianity,21,86.67,3,1,2,80018,39.688002000000004,-104.68974,83,2,49,3.0,2,3
166,2016000016,C+,General Education,79.25,2.79,WRI 090,Intermediate Composition,21,92.59,3,1,2,80018,39.688002000000004,-104.68974,54,2,30,3.0,2,4
167,2016000016,B-,Arts and Humanities,81.2,2.35,HIS 200,Special Topics: Civil War and Reconstruction Era,21,100.0,3,1,2,80018,39.688002000000004,-104.68974,12,0,6,1.0,2,4
168,2016000016,C-,Integrated Core,70.69,2.35,INT 110,Critical Reasoning,21,86.21,3,1,2,80018,39.688002000000004,-104.68974,29,3,17,2.0,2,3
